,lib_code,LBRRY_NM,ONE_AREA_NM,TWO_AREA_NM,title,user_limit,from_work_date,to_work_date,price,remark,work_time,target,content
1239,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 행복한영어 2분기 - 줌(zoom) 화상강의-,20.0,2021-04-05 12:00:00.0,2021-06-28 12:00:00.0,"7,500(3개월)",,"매주 월요일 16:00-16:50, 17:00~17:50",어린이,정보없음
1240,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 3기 한국사B(3~4학년) - 줌(zoom)화상강의,10.0,2021-07-05 12:00:00.0,2021-09-27 12:00:00.0,7500원(교재비 별도),,매주 월요일 17:00~17:50,어린이,정보없음
1241,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 3기 한국사A(3~4학년) - 줌(zoom)화상강의,10.0,2021-07-05 12:00:00.0,2021-09-27 12:00:00.0,7500원(교재비 별도),,매주 월요일 16:00~16:50,어린이,정보없음
1242,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 3기 한자교실(3~6학년)-줌(zoom)화상강의-,15.0,2021-07-08 12:00:00.0,2021-09-16 12:00:00.0,"15,000원(교재 없음)",,매주 목요일 14:00~15:50,어린이,정보없음
1243,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 3기 마음쑥쑥 그림책영어(9~10세) - 줌(ZOOM) 화상강의-,12.0,2021-07-07 12:00:00.0,2021-09-29 12:00:00.0,"7,500원",,매주 수요일 15:00~15:50,어린이,정보없음
1244,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 3기 두근두근 처음영어(7~8세) -줌(ZOOM) 화상강의-,12.0,2021-07-07 12:00:00.0,2021-09-29 12:00:00.0,"7,500원",,매주 수요일 14:00~15:00,어린이,정보없음
1245,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 3기 우뇌발달에 좋은 클레이아트(7~9세)-온라인 동영상 강의-,15.0,2021-07-08 12:00:00.0,2021-09-16 12:00:00.0,"15,000원(재료비 40,000원)",,매주 목요일 온라인 목요일1일(대면강의 16:00~18:00),어린이,정보없음
1246,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 행복한영어 3분기 - 줌(zoom) 화상강의-,20.0,2021-07-05 12:00:00.0,2021-09-27 12:00:00.0,"7,500(3개월)",,"매주 월요일 16:00-16:50, 17:00~17:50",어린이,정보없음
1247,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 3기 한자교실(3~6학년)-줌(zoom)화상강의-,15.0,2021-07-08 12:00:00.0,2021-09-16 12:00:00.0,"15,000원(교재 없음)",,매주 목요일 14:00~15:50,어린이,정보없음
1248,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 3기 마음쑥쑥 그림책영어<나라반>(8~10세) - 줌(ZOOM) 화상강의-,12.0,2021-08-04 12:00:00.0,2021-09-29 12:00:00.0,"5,000원(8~9월)",,매주 수요일 16:00~16:50,어린이,정보없음
1249,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 4기 한국사B(3~4학년) - 줌(zoom)화상강의,10.0,2021-10-18 12:00:00.0,2021-12-27 12:00:00.0,7500원(교재비 없음),,매주 월요일 17:00~17:50,어린이,정보없음
1250,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 4기 한국사A(3~4학년) - 줌(zoom)화상강의,10.0,2021-10-18 12:00:00.0,2021-12-27 12:00:00.0,7500원(교재비 없음),,매주 월요일 16:00~16:50,어린이,정보없음
1251,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 4기 한자교실(3~6학년)-줌(zoom)화상강의-,15.0,2021-10-07 12:00:00.0,2021-12-23 12:00:00.0,"15,000원(교재 없음)",,매주 목요일 14:00~15:50,어린이,정보없음
1252,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 4기 마음쑥쑥 그림책영어<나라반>(8~10세) - 줌(ZOOM) 화상강의-,12.0,2021-10-06 12:00:00.0,2021-12-22 12:00:00.0,"7,500원(3개월)",,매주 수요일 16:00~16:50,어린이,정보없음
1253,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 4기 마음쑥쑥 그림책영어)<아이반>(9~10세 - 줌(ZOOM) 화상강의-,12.0,2021-10-06 12:00:00.0,2021-12-27 12:00:00.0,"7,500원",,매주 수요일 15:00~15:50,어린이,정보없음
1254,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 4기 두근두근 처음영어(7~8세) -줌(ZOOM) 화상강의-,12.0,2021-10-06 12:00:00.0,2021-12-22 12:00:00.0,"7,500원",,매주 수요일 14:00~15:00,어린이,정보없음
1255,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 4기 우뇌발달에 좋은 클레이아트(7~9세)-온라인 동영상 강의-,15.0,2021-10-07 12:00:00.0,2021-12-23 12:00:00.0,"15,000원(재료비 40,000원)",,"매주 수요일,목요일 온라인 목~토요일 영상(대면강의 16:00~18:00)",어린이,정보없음
1256,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 행복한영어 4분기 - 줌(zoom) 화상강의-,25.0,2021-10-18 12:00:00.0,2021-12-27 12:00:00.0,"7,500(3개월)",,"매주 월요일 15시,16시,17시",어린이,정보없음
1257,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 4기 한자교실(3~6학년)-줌(zoom)화상강의-,15.0,2021-10-07 12:00:00.0,2021-12-23 12:00:00.0,"15,000원(교재 없음)",,매주 목요일 14:00~15:50,어린이,정보없음
1258,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 4기 우뇌발달에 좋은 클레이아트(7~9세)-온라인 동영상 강의-,15.0,2021-10-07 12:00:00.0,2021-12-23 12:00:00.0,"15,000원(재료비 40,000원)",,"매주 수요일,목요일 온라인 목~토요일 영상(대면강의 16:00~18:00)",어린이,정보없음
1259,8418,도봉아이나라도서관,서울특별시,도봉구,2021년 행복한영어 4분기 - 줌(zoom) 화상강의-,25.0,2021-10-18 12:00:00.0,2021-12-27 12:00:00.0,"7,500(3개월)",,"매주 월요일 15시,16시,17시",어린이,정보없음
1260,8418,도봉아이나라도서관,서울특별시,도봉구,2022년 1기 한국사B(3~4학년) - 대면강의,8.0,2022-01-03 12:00:00.0,2021-03-28 12:00:00.0,"7,500원 (교재비 없음)",,매주 월요일 17:00~17:50,어린이,정보없음
1261,8418,도봉아이나라도서관,서울특별시,도봉구,2022년 1기 한국사A(3~4학년) - 대면강의,8.0,2022-01-03 12:00:00.0,2022-03-28 12:00:00.0,"7,500원(교재비 없음)",,매주 월요일 16:00~16:50,어린이,정보없음
1262,8418,도봉아이나라도서관,서울특별시,도봉구,2022년 1기 한자교실(3~6학년)-대면강의-,8.0,2022-01-07 12:00:00.0,2022-03-25 12:00:00.0,"15,000원(교재비 별도)",,매주 금요일 15:00~16:50,어린이,정보없음
1263,8418,도봉아이나라도서관,서울특별시,도봉구,2022년 1기 마음쑥쑥 그림책영어<나라반>(9~10세) - 대면강의-,8.0,2022-01-05 12:00:00.0,2022-03-30 12:00:00.0,"7,500원(3개월)",,매주 수요일 16:00~16:50,어린이,정보없음
1264,8418,도봉아이나라도서관,서울특별시,도봉구,2022년 1기 마음쑥쑥 그림책영어<아이반>(8~9세) - 대면강의-,8.0,2022-01-05 12:00:00.0,2022-03-30 12:00:00.0,"7,500원",,매주 수요일 15:00~15:50,어린이,정보없음
1265,8418,도봉아이나라도서관,서울특별시,도봉구,2022년 1기 두근두근 처음영어(7~8세) -대면강의-,8.0,2022-01-05 12:00:00.0,2022-03-30 12:00:00.0,"7,500원",,매주 수요일 14:00~15:00,어린이,정보없음
1266,8418,도봉아이나라도서관,서울특별시,도봉구,2022년 1기 우뇌발달에 좋은 클레이아트(7~9세)-대면강의-,8.0,2022-01-06 12:00:00.0,2022-03-24 12:00:00.0,"15,000원(재료비 별도 40,000원)",,매주 목요일 16:00~18:00,어린이,정보없음
1267,8418,도봉아이나라도서관,서울특별시,도봉구,2022년 행복한영어 1분기 - 대면강의-,30.0,2022-01-03 12:00:00.0,2022-03-28 12:00:00.0,"7,500(3개월)",,매주 월요일 16:00~16:50/ 17:00~17:50,어린이,정보없음
